#{"t_start": 1782478114.7687337, "env_id": "Reacher-v5"}
r,l,t
-4.898201,50,183.511666
-11.353277,50,183.567709
-7.72546,50,183.621731
-4.734286,50,183.679175
-9.871795,50,183.730481
-7.101386,50,183.788687
-9.082785,50,183.854077
-11.574491,50,183.911963
-9.589145,50,183.968175
-9.310133,50,184.033745
-4.611227,50,184.086565
-11.931714,50,184.13791
-14.123943,50,184.202558
-12.934207,50,184.267888
-9.523191,50,184.319746
-17.696571,50,184.373205
-8.442833,50,184.424701
-7.168581,50,184.474122
-7.85902,50,184.525737
-8.859462,50,184.580297
-16.02124,50,184.632387
-8.901583,50,184.684272
-8.776357,50,184.742021
-4.794219,50,184.804516
-7.645585,50,184.859048
-8.795723,50,184.91074
-17.100167,50,184.965181
-15.727006,50,185.017189
-12.959544,50,185.077434
-3.865747,50,185.128823
-5.813654,50,185.17806
-13.287438,50,186.331147
-8.118027,50,186.38488
-13.747627,50,186.441246
-14.447927,50,186.49635
-4.146134,50,186.552171
-7.648187,50,186.613834
-9.481035,50,186.679791
-7.004966,50,186.739657
-6.881368,50,186.798105
-12.821457,50,186.846408
-6.988062,50,186.916247
-5.070389,50,186.980566
-11.34985,50,187.045544
-6.574942,50,187.10227
-13.347225,50,187.157763
-14.87946,50,187.211452
-12.822112,50,187.261528
-2.981973,50,187.309294
-2.180761,50,187.367913
-6.355096,50,187.432621
-8.310615,50,187.485821
-4.976026,50,187.536872
-15.906444,50,187.587894
-9.860378,50,187.641446
-8.320434,50,187.7004
-6.326637,50,187.750483
-7.080798,50,187.804991
-7.318128,50,187.87092
-11.393771,50,187.937283
-7.609054,50,187.997529
-8.475793,50,188.062543
-9.045379,50,188.131066
-18.24245,50,188.182505
-14.543721,50,188.248683
-5.450076,50,188.305513
-16.316414,50,188.368575
-13.646349,50,188.433075
-13.202171,50,188.48865
-10.645196,50,188.551662
-14.80932,50,188.612231
-5.903672,50,188.666092
-7.496034,50,189.78473
-9.349051,50,189.850583
-3.902958,50,189.912844
-14.570081,50,189.96901
-4.921656,50,190.028873
-5.324818,50,190.093229
-6.93593,50,190.163051
-3.165871,50,190.22689
-9.262125,50,190.291908
-6.871432,50,190.348314
-7.101767,50,190.397935
-9.282364,50,190.457166
-15.577712,50,190.524297
-3.986036,50,190.589292
-15.507494,50,190.652777
-8.913453,50,190.709325
-10.156859,50,190.766085
-5.79582,50,190.835959
-10.157784,50,190.891397
-10.574794,50,190.959303
-7.446635,50,191.018996
-7.483103,50,191.074144
-11.05691,50,191.131967
-12.838848,50,191.182973
-9.90286,50,191.246094
-5.487191,50,191.312922
-8.3361,50,191.363263
-6.397075,50,191.420159
-13.947642,50,191.489703
-8.955282,50,191.547906
-5.276497,50,191.597895
-14.312077,50,191.650128
-9.694259,50,191.706135
-11.232297,50,191.768281
-7.529769,50,191.828883
-11.664102,50,191.883733
-9.057982,50,191.932425
-6.815809,50,191.999871
-6.871984,50,192.064684
-15.138028,50,192.129193
-10.335765,50,192.191268
-7.18988,50,193.324167
-4.182591,50,193.373648
-3.420519,50,193.428659
-9.428457,50,193.48419
-11.968443,50,193.539559
-11.24952,50,193.591989
-4.783683,50,193.644382
-3.758606,50,193.693164
-4.359512,50,193.740749
-2.938643,50,193.790453
-6.520596,50,193.840014
-9.144877,50,193.891579
-11.45057,50,193.942244
-14.121376,50,193.993125
-14.963932,50,194.043393
-14.410322,50,194.099201
-4.183478,50,194.158141
-14.585671,50,194.209268
-12.040727,50,194.25962
-2.8163,50,194.315022
-10.488795,50,194.381085
-7.489606,50,194.450849
-5.847686,50,194.505511
-9.057781,50,194.561666
-12.390504,50,194.627687
-10.480163,50,194.688806
-10.421418,50,194.746111
-8.78627,50,194.800593
-9.139467,50,194.868918
-11.776283,50,194.92981
-12.485667,50,194.993365
-14.883468,50,195.06233
-8.717698,50,195.116951
-7.422575,50,195.174934
-12.262515,50,195.223932
-10.649149,50,195.274627
-10.835363,50,195.321837
-5.237124,50,195.38109
-3.114697,50,195.437477
-6.825599,50,195.492274
-13.319857,50,195.544076
-11.013093,50,196.669536
-13.096734,50,196.723857
-5.119928,50,196.784464
-10.552038,50,196.834687
-12.252604,50,196.889776
-14.07125,50,196.939747
-5.668827,50,196.990312
-7.214302,50,197.061197
-12.427164,50,197.13442
-5.989098,50,197.199449
-11.731099,50,197.267058
-4.375662,50,197.323933
-13.269458,50,197.392565
-5.777759,50,197.454656
-5.401387,50,197.519417
-11.641025,50,197.588159
-8.774471,50,197.646177
-4.867214,50,197.701597
-7.752102,50,197.765207
-7.737318,50,197.848042
-9.383307,50,197.915167
-9.908202,50,197.983843
-6.173655,50,198.048348
-9.948164,50,198.104168
-10.599486,50,198.164438
-6.897095,50,198.219466
-11.360793,50,198.286089
-2.565155,50,198.362682
-15.311069,50,198.427778
-17.704129,50,198.493791
-2.731289,50,198.552511
-13.740701,50,198.607239
-4.829358,50,198.675835
-5.658214,50,198.729808
-15.001261,50,198.785891
-4.699016,50,198.841408
-11.616401,50,198.923879
-6.99382,50,199.000181
-8.15271,50,199.064291
-7.664411,50,199.137214
-10.049202,50,199.207212
-5.282921,50,200.540201
-13.806687,50,200.595982
-7.107967,50,200.656971
-4.901462,50,200.710795
-8.678285,50,200.765664
-8.718665,50,200.819902
-6.624913,50,200.873907
-10.285858,50,200.931561
-2.455812,50,200.985597
-9.154226,50,201.046124
-9.685638,50,201.103199
-8.997251,50,201.18006
-3.135323,50,201.239275
-5.123674,50,201.302439
-10.490811,50,201.360106
-12.899136,50,201.420951
-12.295655,50,201.476913
-8.710164,50,201.534898
-3.311687,50,201.589113
-15.261953,50,201.646333
-8.541175,50,201.705967
-8.271459,50,201.763
-8.251671,50,201.822318
-10.270112,50,201.879404
-10.45442,50,201.937279
-7.113614,50,202.005072
-15.542874,50,202.065582
-4.88295,50,202.120284
-15.744653,50,202.177669
-11.520156,50,202.233318
-16.786589,50,202.288616
-7.039784,50,202.34468
-3.884163,50,202.400008
-5.908943,50,202.457971
-7.98797,50,202.51637
-9.314177,50,202.570827
-13.603128,50,202.631671
-15.029311,50,202.685143
-5.375001,50,202.74644
-11.467138,50,202.799881
-10.518441,50,202.856259
-5.370881,50,203.933761
-11.105773,50,203.98451
-11.122321,50,204.037917
-2.318481,50,204.096228
-9.551104,50,204.154618
-9.563753,50,204.222235
-7.180464,50,204.288868
-9.772613,50,204.345896
-4.957624,50,204.409448
-4.42126,50,204.475433
-6.614779,50,204.540481
-10.272367,50,204.601879
-3.860978,50,204.669282
-3.555567,50,204.72317
-10.989012,50,204.773088
-7.987753,50,204.823832
-3.069214,50,204.876051
-8.103204,50,204.929605
-12.153357,50,204.979924
-11.3539,50,205.029959
-9.473922,50,205.079801
-2.742624,50,205.13636
-12.253742,50,205.191609
-12.541486,50,205.245763
-12.036333,50,205.296897
-8.990615,50,205.345126
-7.564829,50,205.397763
-5.623003,50,205.450282
-9.658832,50,205.499422
-7.188354,50,205.549306
-7.362338,50,205.602129
-3.789006,50,205.652474
-13.430134,50,205.706958
-15.800712,50,205.762543
-16.015164,50,205.813912
-5.223335,50,205.869833
-8.086505,50,205.920694
-3.726501,50,205.973748
-6.367661,50,206.029357
-8.85819,50,206.081553
-3.657852,50,206.131846
-7.902857,50,207.186166
-2.740501,50,207.234991
-4.79618,50,207.289085
-8.174648,50,207.34189
-1.98709,50,207.397226
-10.52331,50,207.449143
-4.806684,50,207.504382
-4.955292,50,207.55529
-9.096844,50,207.611828
-11.983576,50,207.665174
-11.877702,50,207.71907
-3.971091,50,207.76681
-8.452829,50,207.821064
-6.170978,50,207.877115
-5.519324,50,207.923683
-4.346664,50,207.978879
-13.947779,50,208.028053
-5.182574,50,208.076288
-15.635166,50,208.12901
-12.812416,50,208.185203
-14.665186,50,208.237275
-7.594531,50,208.286117
-5.338545,50,208.338342
-5.587263,50,208.389666
-11.507271,50,208.439347
-9.743134,50,208.49506
-15.640926,50,208.550072
-9.950635,50,208.605152
-10.097173,50,208.662058
-7.593,50,208.716756
-9.926709,50,208.774095
-14.484267,50,208.827719
-15.102149,50,208.882725
-7.302984,50,208.935815
-8.722358,50,208.983967
-8.687456,50,209.035422
-5.025534,50,209.093367
-14.797835,50,209.147393
-6.952479,50,209.200098
-16.082768,50,209.252444
-5.060216,50,209.298202
-11.855684,50,210.276223
-16.14099,50,210.327096
-8.573416,50,210.37583
-5.45097,50,210.426375
-2.397051,50,210.481081
-3.27122,50,210.534616
-8.604899,50,210.583792
-6.09913,50,210.634531
-12.581799,50,210.693753
-6.765088,50,210.748746
-16.584359,50,210.800211
-13.374693,50,210.852305
-8.218475,50,210.904382
-7.223574,50,210.953448
-3.727455,50,211.011498
-7.211199,50,211.066163
-4.304773,50,211.120395
-2.927334,50,211.166366
-11.851132,50,211.224303
-5.570114,50,211.275369
-14.129325,50,211.327431
-4.817097,50,211.374779
-13.648808,50,211.426256
-4.306048,50,211.479177
-8.782939,50,211.535656
-12.004121,50,211.589449
-5.803144,50,211.640871
-16.150546,50,211.696919
-6.079029,50,211.751054
-7.700463,50,211.80681
-6.363177,50,211.860139
-11.038522,50,211.911314
-12.767268,50,211.959208
-4.681505,50,212.012918
-13.473368,50,212.066908
-14.363264,50,212.118559
-5.269903,50,212.173128
-6.232648,50,212.227836
-8.318717,50,212.2762
-12.929177,50,212.334602
-5.254389,50,212.386807
-5.816465,50,213.468109
-14.574161,50,213.525969
-3.338958,50,213.573996
-5.476951,50,213.625383
-12.490818,50,213.677788
-7.870158,50,213.730923
-12.225335,50,213.788934
-5.194063,50,213.841981
-7.001982,50,213.897169
-10.153783,50,213.948412
-11.005783,50,213.999877
-12.863763,50,214.055865
-5.684409,50,214.105839
-11.931732,50,214.155324
-13.749054,50,214.21033
-6.458715,50,214.265132
-16.0001,50,214.318486
-9.798015,50,214.373145
-10.087233,50,214.429348
-7.962196,50,214.486775
-13.943053,50,214.538606
-9.614408,50,214.586831
-4.771469,50,214.647041
-12.941053,50,214.700901
-6.807102,50,214.753633
-8.053208,50,214.808557
-14.027654,50,214.864567
-10.52371,50,214.921479
-2.772332,50,214.974273
-9.084361,50,215.029703
-10.329106,50,215.0805
-9.629083,50,215.133957
-6.085561,50,215.188305
-3.344308,50,215.24026
-10.826723,50,215.294392
-10.255915,50,215.34469
-3.794755,50,215.400311
-8.398013,50,215.452541
-14.234154,50,215.509592
-6.12837,50,215.561831
-11.268417,50,215.617148
-8.579181,50,216.691381
-4.979286,50,216.748798
-13.47064,50,216.801881
-12.111562,50,216.854943
-16.31663,50,216.911139
-10.426327,50,216.972434
-9.815326,50,217.032277
-6.045914,50,217.089188
-8.514947,50,217.144007
-12.286631,50,217.204497
-7.090654,50,217.259114
-9.254202,50,217.314979
-5.591297,50,217.368674
-5.206292,50,217.424758
-14.318826,50,217.47714
-10.197479,50,217.532467
-7.600043,50,217.58848
-9.129152,50,217.647045
-16.919596,50,217.704148
-3.128964,50,217.759863
-7.870236,50,217.814368
-12.055313,50,217.867868
-7.535753,50,217.923835
-7.464047,50,217.97927
-8.178903,50,218.034864
-12.459949,50,218.090532
-4.899896,50,218.145078
-4.49076,50,218.198535
-7.068583,50,218.253562
-13.989558,50,218.304965
-12.087558,50,218.356622
-6.405531,50,218.408191
-14.635211,50,218.458084
-9.588094,50,218.512538
-6.925839,50,218.563989
-13.791124,50,218.621077
-7.078683,50,218.679516
-8.850213,50,218.735744
-4.804041,50,218.791566
-4.198242,50,218.848594
-6.679254,50,218.908439
-8.847162,50,219.967641
-11.052118,50,220.019216
-13.904061,50,220.070677
-11.917813,50,220.122935
-1.718333,50,220.177798
-9.432619,50,220.230305
-5.970745,50,220.281777
-3.919128,50,220.335546
-10.734654,50,220.391997
-3.759144,50,220.447486
-9.682303,50,220.497524
-12.813279,50,220.552341
-15.268561,50,220.604191
-7.052527,50,220.659739
-5.396577,50,220.709995
-7.016315,50,220.765782
-10.302539,50,220.817261
-16.678656,50,220.868289
-7.972573,50,220.921633
-4.064571,50,220.973525
-4.62513,50,221.022301
-8.596806,50,221.080058
-6.722251,50,221.134771
-5.419908,50,221.198571
-13.065734,50,221.255724
-6.852847,50,221.313929
-5.640192,50,221.370487
-10.668491,50,221.432217
-11.582069,50,221.49043
-14.119362,50,221.546191
-10.831406,50,221.606113
-7.407893,50,221.66663
-6.401547,50,221.726573
-7.604759,50,221.781074
-6.533153,50,221.835475
-7.826566,50,221.893919
-8.808589,50,221.947705
-11.819801,50,222.007352
-9.686314,50,222.062484
-8.408061,50,222.122434
-13.372464,50,222.178691
-7.705198,50,223.265923
-6.970679,50,223.321394
-6.572441,50,223.376107
-12.698581,50,223.431446
-3.253605,50,223.487858
-13.085486,50,223.540683
-13.834046,50,223.591836
-9.775013,50,223.646732
-5.488202,50,223.702924
-3.236028,50,223.75478
-3.954565,50,223.807704
-10.890011,50,223.857259
-9.801798,50,223.91278
-13.429935,50,223.967927
-9.140359,50,224.019967
-10.363933,50,224.073603
-10.124199,50,224.123683
-8.808931,50,224.176422
-6.057946,50,224.232084
-5.448116,50,224.28573
-6.867399,50,224.338629
-5.63457,50,224.395124
-10.898101,50,224.448294
-11.523521,50,224.500841
-7.225119,50,224.552554
-4.771249,50,224.606575
-5.364638,50,224.659876
-7.088777,50,224.711378
-4.866708,50,224.766957
-8.962913,50,224.823617
-8.644539,50,224.875482
-9.891136,50,224.930953
-10.956465,50,224.984392
-4.360285,50,225.034651
-8.589522,50,225.089748
-7.255606,50,225.143365
-3.977464,50,225.195927
-9.383128,50,225.252103
-11.054955,50,225.307072
-9.811127,50,225.358283
-5.620169,50,225.410106
-7.30381,50,226.44673
-10.118212,50,226.495118
-8.434651,50,226.547477
-2.442524,50,226.598028
-7.814357,50,226.649428
-12.457374,50,226.700198
-11.093227,50,226.757212
-3.263083,50,226.81374
-9.513077,50,226.866967
-8.45596,50,226.920084
-13.538319,50,226.975502
-3.653436,50,227.026934
-5.804122,50,227.079065
-1.883773,50,227.1298
-10.91618,50,227.182671
-11.338683,50,227.231688
-9.260009,50,227.281983
-4.552559,50,227.335297
-5.346387,50,227.387983
-4.112753,50,227.441077
-3.974752,50,227.497501
-7.691938,50,227.548702
-6.959384,50,227.600749
-5.974888,50,227.653909
-5.858631,50,227.710291
-12.231241,50,227.766899
-6.122737,50,227.821761
-6.99811,50,227.877607
-5.088598,50,227.938073
-5.98674,50,227.996464
-6.886317,50,228.054125
-5.194806,50,228.105138
-5.174594,50,228.160474
-7.950093,50,228.212027
-6.666824,50,228.266037
-6.959665,50,228.321082
-9.663468,50,228.377738
-6.050593,50,228.436076
-12.751566,50,228.499268
-9.368317,50,228.550577
-5.786792,50,228.602908
-2.615403,50,229.741267
-5.446798,50,229.792521
-9.61115,50,229.844923
-5.534137,50,229.897759
-5.21724,50,229.950622
-7.177233,50,230.001981
-7.314164,50,230.059933
-2.861019,50,230.114092
-3.862441,50,230.170508
-4.239902,50,230.223608
-4.806785,50,230.274718
-8.685095,50,230.332409
-11.974406,50,230.389163
-4.665226,50,230.440567
-7.357283,50,230.496596
-11.50905,50,230.551112
-3.443333,50,230.60474
-8.747894,50,230.660583
-9.694478,50,230.712763
-15.237971,50,230.766454
-9.234687,50,230.821512
-9.140202,50,230.882169
-13.628778,50,230.935198
-5.945251,50,230.987437
-7.533808,50,231.04727
-9.709427,50,231.105248
-6.340875,50,231.157999
-12.614884,50,231.216059
-12.380975,50,231.264555
-6.602234,50,231.318926
-9.162905,50,231.372312
-5.565296,50,231.424944
-15.045615,50,231.479946
-10.194788,50,231.5307
-8.162085,50,231.586447
-5.585421,50,231.643582
-4.061085,50,231.701629
-10.468023,50,231.761653
-13.449179,50,231.828498
-5.741401,50,231.88881
-6.531008,50,231.947258
-7.518337,50,233.021982
-9.455443,50,233.081115
-8.479541,50,233.132876
-6.847628,50,233.186862
-4.467229,50,233.240674
-9.86735,50,233.298596
-5.600324,50,233.362241
-6.814025,50,233.420762
-8.279324,50,233.482393
-2.053042,50,233.540889
-7.555559,50,233.607772
-10.826479,50,233.6679
-8.96059,50,233.728957
-7.37839,50,233.789055
-4.538011,50,233.85072
-8.925756,50,233.90549
-8.093383,50,233.959233
-8.741098,50,234.017294
-8.019065,50,234.073862
-9.955343,50,234.133316
-5.927443,50,234.189672
-2.149096,50,234.245957
-8.927181,50,234.303381
-12.825794,50,234.355482
-13.117827,50,234.414248
-9.826922,50,234.467496
-13.781757,50,234.520253
-11.867243,50,234.573735
-7.43806,50,234.623089
-7.986188,50,234.675052
-9.995444,50,234.725234
-7.677756,50,234.778253
-10.005278,50,234.83357
-6.49419,50,234.889191
-10.556062,50,234.94258
-9.785143,50,234.993943
-3.418697,50,235.048531
-5.577833,50,235.102437
-6.394673,50,235.156989
-4.31759,50,235.209137
-3.145025,50,235.263176
-4.437134,50,236.33311
-5.718264,50,236.38284
-9.340332,50,236.434131
-10.377207,50,236.48677
-11.571832,50,236.539134
-6.06762,50,236.589317
-12.374992,50,236.642258
-9.445551,50,236.698224
-8.408322,50,236.754344
-10.839111,50,236.807481
-9.578132,50,236.859901
-7.691664,50,236.909461
-6.963186,50,236.964539
-3.213631,50,237.018185
-13.037902,50,237.069622
-8.282052,50,237.123866
-14.499859,50,237.179403
-4.408535,50,237.230308
-7.375281,50,237.284688
-2.560339,50,237.339982
-7.179683,50,237.395022
-9.426377,50,237.451808
-12.817305,50,237.509737
-6.080507,50,237.566433
-10.760142,50,237.622151
-7.885007,50,237.679608
-8.356372,50,237.734213
-10.401627,50,237.784055
-6.657807,50,237.834755
-7.492378,50,237.888261
-7.110308,50,237.944007
-4.016586,50,238.000579
-5.84591,50,238.058853
-4.949174,50,238.114352
-5.986343,50,238.168357
-7.903034,50,238.219432
-7.733416,50,238.272776
-6.625794,50,238.324183
-9.590556,50,238.38113
-12.005525,50,238.436006
-5.91544,50,238.490244
-4.774738,50,239.55614
-11.782535,50,239.607489
-6.205557,50,239.661124
-8.90841,50,239.717952
-8.226313,50,239.778357
-13.957345,50,239.834262
-5.49931,50,239.88658
-6.341859,50,239.938857
-4.380462,50,239.993737
-4.541823,50,240.04845
-12.167387,50,240.101825
-3.728694,50,240.153007
-8.539843,50,240.208295
-5.201931,50,240.260908
-6.188139,50,240.318353
-3.183633,50,240.374214
-4.813546,50,240.426565
-10.884087,50,240.47726
-7.674446,50,240.530674
-6.594304,50,240.584582
-5.756517,50,240.636165
-3.975723,50,240.689489
-9.38982,50,240.742321
-5.507736,50,240.795539
-6.547642,50,240.847961
-9.027129,50,240.899294
-12.213819,50,240.953598
-14.654635,50,241.009123
-7.816466,50,241.061541
-14.007317,50,241.116425
-11.196355,50,241.173584
-8.926482,50,241.230399
-12.396508,50,241.287003
-6.55003,50,241.340945
-6.380961,50,241.395179
-4.925731,50,241.449867
-10.441931,50,241.505416
-5.959097,50,241.559554
-5.765146,50,241.613936
-5.372554,50,241.672857
-5.5791,50,241.733923
-5.722982,50,242.850052
-6.310721,50,242.902466
-12.465472,50,242.954677
-4.19621,50,243.005334
-6.979349,50,243.056136
-8.094956,50,243.112244
-10.660865,50,243.165517
-4.770219,50,243.220277
-9.638898,50,243.271471
-4.961813,50,243.325202
-4.185194,50,243.377337
-12.175854,50,243.432597
-12.428285,50,243.487817
-3.954455,50,243.552774
-12.751724,50,243.604607
-9.682155,50,243.657037
-2.452395,50,243.709982
-11.766313,50,243.760593
-10.292098,50,243.810937
-7.97081,50,243.865585
-7.116981,50,243.922233
-11.657245,50,243.976379
-5.495159,50,244.031763
-5.319221,50,244.083886
-3.81837,50,244.136592
-4.740723,50,244.190718
-5.346271,50,244.244405
-3.297152,50,244.295656
-10.129611,50,244.351763
-4.43647,50,244.405318
-7.178458,50,244.462219
-10.631971,50,244.514827
-9.973966,50,244.567103
-2.138997,50,244.613683
-11.418625,50,244.661996
-8.596327,50,244.716523
-10.1525,50,244.766992
-12.001674,50,244.817505
-11.449624,50,244.867848
-10.762888,50,244.917583
-2.992665,50,244.971328
-11.912279,50,246.065433
-10.670617,50,246.111992
-5.541674,50,246.158621
-3.113039,50,246.210977
-12.507052,50,246.268764
-7.734636,50,246.321173
-6.288632,50,246.373523
-10.940414,50,246.426249
-13.803121,50,246.475374
-10.218034,50,246.526189
-13.045021,50,246.582275
-4.468121,50,246.63396
-8.524636,50,246.688491
-5.819678,50,246.7423
-11.146297,50,246.793231
-3.076874,50,246.844378
-7.956663,50,246.894301
-6.632917,50,246.941869
-8.741315,50,246.993842
-6.011857,50,247.041341
-4.299184,50,247.098299
-4.324528,50,247.154265
-14.100397,50,247.206229
-12.546378,50,247.253577
-5.312599,50,247.304976
-10.420535,50,247.362898
-3.999349,50,247.409286
-5.806332,50,247.467568
-8.483198,50,247.522099
-7.211442,50,247.574962
-6.057139,50,247.622658
-4.150942,50,247.669964
-7.377014,50,247.728073
-4.699998,50,247.779068
-6.562627,50,247.824607
-7.084657,50,247.881801
-4.158625,50,247.933225
-7.292299,50,247.980715
-4.233645,50,248.038017
-3.651308,50,248.09633
-3.718771,50,248.144906
-12.296184,50,249.192857
-4.880805,50,249.239738
-4.860867,50,249.300847
-4.238666,50,249.350167
-8.699936,50,249.402239
-5.5996,50,249.461972
-9.540141,50,249.516606
-7.236912,50,249.56857
-5.515198,50,249.620906
-4.053866,50,249.671261
-12.092127,50,249.731256
-7.208422,50,249.783903
-3.094266,50,249.834339
-10.19908,50,249.892806
-12.653491,50,249.951716
-8.627505,50,250.005409
-10.989582,50,250.058763
-4.401295,50,250.112154
-4.120846,50,250.162677
-9.433574,50,250.21033
-5.108378,50,250.270124
-11.192048,50,250.323058
-5.233471,50,250.376159
-11.408245,50,250.429384
-5.012163,50,250.480799
-10.295501,50,250.534354
-13.312885,50,250.583987
-9.488349,50,250.636081
-4.055872,50,250.690732
-4.654869,50,250.743042
-4.373032,50,250.796574
-12.472593,50,250.848247
-11.649032,50,250.898988
-10.132611,50,250.945031
-9.073272,50,251.000276
-6.626722,50,251.053767
-11.251119,50,251.107716
-6.596024,50,251.159895
-3.934716,50,251.211949
-5.666078,50,251.270449
-11.483716,50,251.321311
-3.413501,50,252.304794
-15.294793,50,252.358419
-13.04601,50,252.413196
-4.76189,50,252.466787
-9.331167,50,252.516535
-6.315986,50,252.566163
-7.844514,50,252.618674
-12.870853,50,252.668766
-10.710962,50,252.714377
-11.620072,50,252.762008
-5.308369,50,252.813294
-5.086459,50,252.871874
-10.598531,50,252.924254
-5.16101,50,252.972208
-9.90484,50,253.028255
-7.154255,50,253.085862
-5.866411,50,253.140947
-7.139094,50,253.195006
-5.140447,50,253.24604
-4.926381,50,253.302959
-9.877641,50,253.355151
-4.110267,50,253.408152
-8.044971,50,253.456003
-6.852945,50,253.515543
-9.201777,50,253.572991
-5.043372,50,253.625556
-10.378261,50,253.67314
-8.865026,50,253.731902
-6.377379,50,253.785413
-2.723338,50,253.839659
-2.787995,50,253.892416
-7.806153,50,253.940289
-3.24504,50,253.991939
-6.180428,50,254.04159
-4.810216,50,254.094846
-9.900388,50,254.150394
-5.032321,50,254.202204
-3.656294,50,254.257864
-12.638937,50,254.308897
-4.397461,50,254.36302
-8.27884,50,254.418106
-7.345893,50,255.434764
-4.78475,50,255.485898
-4.806547,50,255.536474
-4.126036,50,255.58884
-8.207767,50,255.642709
-4.864841,50,255.697562
-6.637393,50,255.749131
-10.142214,50,255.806222
-4.443916,50,255.862731
-6.508949,50,255.915689
-10.472818,50,255.969517
-5.560362,50,256.021321
-7.268898,50,256.074548
-5.077241,50,256.130769
-8.113712,50,256.180657
-12.318294,50,256.236423
-5.209627,50,256.289226
-2.450056,50,256.340292
-6.472916,50,256.392249
-7.411244,50,256.441149
-7.094168,50,256.497977
-5.228231,50,256.550512
-4.999802,50,256.605923
-8.361666,50,256.658081
-3.901915,50,256.712857
-3.674542,50,256.762333
-6.224555,50,256.81298
-7.493189,50,256.864791
-9.484581,50,256.914337
-8.674378,50,256.973406
-10.054276,50,257.027577
-4.515517,50,257.081285
-4.763871,50,257.13887
-7.797861,50,257.19085
-7.720913,50,257.243204
-11.737197,50,257.295588
-8.60242,50,257.347129
-5.683168,50,257.401027
-12.045421,50,257.456389
-6.186992,50,257.508113
-8.701142,50,257.562006
-14.388749,50,258.667031
-2.662737,50,258.719977
-8.089357,50,258.780352
-2.973293,50,258.836908
-3.964517,50,258.895082
-3.674508,50,258.954223
-7.249357,50,259.01515
-12.514133,50,259.070926
-7.172342,50,259.123948
-5.935917,50,259.180945
-7.770656,50,259.232432
-8.209101,50,259.285382
-6.189168,50,259.340997
-2.467666,50,259.394415
-8.822223,50,259.444959
-4.508758,50,259.495116
-4.332219,50,259.555283
-5.431656,50,259.608594
-6.242391,50,259.660459
-4.554519,50,259.715916
-13.560476,50,259.775995
-1.870157,50,259.827867
-8.126167,50,259.883438
-5.194993,50,259.936799
-6.293433,50,259.989111
-4.175897,50,260.038129
-10.237572,50,260.093237
-8.319174,50,260.149237
-11.050987,50,260.200485
-10.099989,50,260.25634
-10.787184,50,260.310269
-2.79442,50,260.390931
-7.760029,50,260.444873
-1.73993,50,260.508467
-9.036951,50,260.565074
-10.301968,50,260.622777
-2.32067,50,260.684811
-4.466555,50,260.74185
-5.073814,50,260.796501
-9.614368,50,260.853585
-3.251257,50,261.966544
-7.703682,50,262.025452
-3.555702,50,262.090526
-9.275884,50,262.155883
-10.500707,50,262.213333
-9.697656,50,262.276905
-11.692354,50,262.335058
-5.088862,50,262.395423
-7.625007,50,262.454587
-3.807657,50,262.515982
-13.706542,50,262.580425
-7.14972,50,262.646893
-6.653982,50,262.712477
-11.516958,50,262.78232
-13.968293,50,262.841115
-6.809641,50,262.90327
-5.591453,50,262.962613
-5.110605,50,263.024705
-13.17507,50,263.09116
-9.978173,50,263.147941
-9.910502,50,263.207005
-4.022049,50,263.26315
-8.199071,50,263.351201
-11.644659,50,263.421785
-12.122397,50,263.480845
-8.921184,50,263.559395
-14.425275,50,263.630213
-9.50609,50,263.704409
-9.881023,50,263.771916
-8.415474,50,263.831449
-3.810683,50,263.890632
-2.264979,50,263.948403
-7.483578,50,264.006958
-2.622743,50,264.06877
-7.093025,50,264.137811
-2.615679,50,264.216225
-5.723291,50,264.283396
-11.501099,50,264.333508
-11.198202,50,264.389321
-5.301569,50,264.452856
-4.600749,50,264.513304
-6.320414,50,265.815069
-2.855702,50,265.883589
-6.393543,50,265.941169
-5.566705,50,265.999039
-3.805296,50,266.059431
-8.249313,50,266.125964
-8.421511,50,266.185172
-7.634328,50,266.250227
-9.21792,50,266.309225
-7.468908,50,266.369542
-3.968873,50,266.453641
-5.988686,50,266.531253
-3.134967,50,266.592905
-4.099401,50,266.648849
-12.158597,50,266.706672
-2.870435,50,266.766388
-4.525552,50,266.827146
-9.290788,50,266.892425
-5.293765,50,266.954991
-5.664784,50,267.013771
-8.86201,50,267.095131
-7.370689,50,267.155888
-5.665356,50,267.220335
-3.833168,50,267.275747
-9.347325,50,267.335445
-9.916421,50,267.39901
-11.229803,50,267.474952
-7.07984,50,267.557039
-9.440065,50,267.627392
-4.874418,50,267.694285
-3.287176,50,267.758787
-4.724391,50,267.821016
-5.337166,50,267.881023
-4.990422,50,267.939586
-9.663412,50,268.004311
-6.116254,50,268.067026
-6.225103,50,268.133602
-5.49581,50,268.201748
-5.381207,50,268.270851
-11.037681,50,268.337662
-4.911134,50,268.400435
-6.919752,50,269.533443
-8.581061,50,269.588227
-4.987478,50,269.640992
-8.317835,50,269.706075
-6.184227,50,269.763608
-5.276586,50,269.81565
-6.394079,50,269.874531
-14.778502,50,269.933034
-9.717928,50,269.99949
-9.682675,50,270.065533
-7.75005,50,270.12758
-7.233855,50,270.197184
-10.037087,50,270.25839
-13.022247,50,270.329918
-9.753267,50,270.390662
-5.149266,50,270.445756
-5.637783,50,270.50129
-3.247772,50,270.559607
-11.142061,50,270.617019
