#{"t_start": 1782730396.64561, "env_id": "Reacher-v5"}
r,l,t
-16.384062,50,176.813745
-22.150275,50,176.8688
-21.963709,50,176.925279
-16.522068,50,176.979616
-19.470633,50,177.031644
-25.317236,50,177.086205
-22.226713,50,177.141607
-20.882642,50,177.202241
-22.063837,50,177.254437
-22.04142,50,177.304007
-23.205562,50,177.357571
-24.530384,50,177.414505
-28.032169,50,177.466532
-20.027451,50,177.515328
-22.338772,50,177.572337
-20.125046,50,177.632557
-21.573239,50,177.690817
-24.807744,50,177.742093
-22.519374,50,177.795785
-18.264564,50,177.847017
-16.369313,50,177.900845
-15.973461,50,177.957012
-27.411257,50,178.010641
-22.823059,50,178.062572
-15.649079,50,178.113284
-18.89359,50,178.166776
-17.9622,50,178.221731
-23.178987,50,178.275738
-25.79,50,178.331686
-18.198671,50,178.385679
-17.78494,50,178.44301
-22.76914,50,179.459325
-22.481983,50,179.51211
-17.180555,50,179.570579
-15.777888,50,179.624938
-21.551842,50,179.678165
-21.29474,50,179.733179
-21.357182,50,179.790891
-17.907543,50,179.842892
-15.822523,50,179.898653
-18.21093,50,179.951571
-18.816859,50,180.000218
-20.772472,50,180.05323
-19.592524,50,180.105758
-16.651701,50,180.15271
-13.438513,50,180.205572
-20.440902,50,180.263827
-15.083178,50,180.314106
-13.770328,50,180.368947
-17.615152,50,180.41545
-15.425027,50,180.47129
-14.536785,50,180.529376
-22.260818,50,180.584853
-23.43691,50,180.637135
-24.518019,50,180.691938
-20.902072,50,180.740818
-21.046786,50,180.7946
-21.714679,50,180.844212
-17.155329,50,180.898339
-18.499031,50,180.957386
-21.65935,50,181.008966
-15.04826,50,181.062948
-16.803354,50,181.120859
-16.104086,50,181.172558
-16.220487,50,181.224755
-16.450409,50,181.277426
-20.363337,50,181.329502
-20.486119,50,181.384965
-24.314389,50,181.439821
-22.874445,50,181.49312
-24.976268,50,181.544895
-15.827598,50,181.60415
-16.658301,50,182.670151
-21.320661,50,182.72529
-19.881265,50,182.780462
-22.292934,50,182.830574
-20.92306,50,182.881791
-19.872792,50,182.931742
-14.105897,50,182.982783
-21.160802,50,183.032953
-23.564291,50,183.083892
-19.531236,50,183.1366
-17.917921,50,183.190709
-23.613069,50,183.240968
-18.263664,50,183.295458
-25.876713,50,183.347778
-20.483298,50,183.401996
-15.866051,50,183.453393
-13.420967,50,183.507226
-15.920194,50,183.557152
-17.30624,50,183.607033
-19.073774,50,183.656439
-15.759693,50,183.705285
-18.632685,50,183.758076
-22.104823,50,183.808293
-18.81714,50,183.857893
-16.575862,50,183.907656
-24.581297,50,183.961771
-22.749658,50,184.012549
-17.301402,50,184.066489
-21.641197,50,184.120136
-16.074672,50,184.175238
-18.082224,50,184.228968
-15.850994,50,184.285041
-21.841211,50,184.33538
-16.688049,50,184.387435
-16.687653,50,184.441369
-16.08488,50,184.49554
-17.902687,50,184.545571
-24.415136,50,184.599687
-21.278413,50,184.659035
-16.809243,50,184.714474
-27.29784,50,184.772593
-16.983312,50,185.805536
-15.55092,50,185.860291
-14.562887,50,185.909303
-15.423356,50,185.958622
-16.871,50,186.015479
-21.927604,50,186.072294
-15.983908,50,186.134016
-20.952457,50,186.190434
-19.183124,50,186.243493
-17.920518,50,186.298561
-22.30107,50,186.354811
-20.067466,50,186.402603
-19.439272,50,186.460687
-17.45659,50,186.517329
-17.34121,50,186.571402
-21.237382,50,186.627913
-13.794549,50,186.682144
-13.761066,50,186.735101
-16.83664,50,186.790725
-23.322215,50,186.842036
-17.655788,50,186.891136
-17.013301,50,186.944053
-22.922182,50,186.991937
-15.250862,50,187.040899
-15.772966,50,187.093743
-19.675306,50,187.148363
-18.953196,50,187.198165
-24.001389,50,187.25238
-24.044997,50,187.300337
-18.521527,50,187.350895
-14.128659,50,187.406833
-16.830787,50,187.462944
-15.351398,50,187.516134
-14.808495,50,187.572721
-17.849817,50,187.629123
-17.556235,50,187.678888
-20.313637,50,187.732768
-18.329562,50,187.781574
-22.213455,50,187.831713
-20.565748,50,187.888825
-20.838678,50,187.948237
-15.459237,50,188.940021
-16.346223,50,188.991139
-13.064789,50,189.042808
-22.695473,50,189.092685
-19.10331,50,189.143475
-19.048114,50,189.193063
-18.376197,50,189.241851
-24.461688,50,189.294876
-21.794034,50,189.348291
-17.702345,50,189.402923
-22.904542,50,189.452968
-18.171977,50,189.503375
-17.458484,50,189.553705
-20.450139,50,189.604134
-19.198027,50,189.66123
-15.602585,50,189.719415
-20.492881,50,189.775937
-17.494546,50,189.830894
-21.637717,50,189.891154
-15.302293,50,189.948024
-15.226937,50,190.005539
-16.856923,50,190.067428
-13.522283,50,190.127383
-18.244535,50,190.189292
-20.868498,50,190.26566
-20.492069,50,190.335786
-21.211401,50,190.39641
-20.049086,50,190.450564
-13.389053,50,190.508371
-16.488283,50,190.56367
-17.973955,50,190.615733
-20.751745,50,190.672115
-18.185896,50,190.727899
-19.446714,50,190.782025
-19.306596,50,190.833557
-21.659168,50,190.886558
-22.723733,50,190.934729
-17.577415,50,190.985717
-16.577869,50,191.040671
-15.775684,50,191.094381
-14.488634,50,191.143945
-23.057491,50,192.213887
-18.376095,50,192.264019
-13.843927,50,192.319363
-18.878263,50,192.367842
-17.508211,50,192.420054
-15.870299,50,192.477411
-14.964705,50,192.531086
-19.09537,50,192.584149
-21.047665,50,192.641281
-12.935606,50,192.698416
-20.555833,50,192.748563
-17.254208,50,192.798462
-15.290656,50,192.855189
-18.366942,50,192.911803
-18.797438,50,192.970447
-14.95459,50,193.018615
-17.527762,50,193.074454
-25.295346,50,193.128958
-14.998837,50,193.183357
-14.865048,50,193.234445
-14.888096,50,193.289354
-18.137257,50,193.341482
-22.440622,50,193.395827
-17.862645,50,193.449781
-14.432149,50,193.50618
-12.344024,50,193.562449
-18.908887,50,193.612499
-13.465117,50,193.664839
-13.118634,50,193.715965
-15.778678,50,193.766673
-20.130209,50,193.821931
-20.136,50,193.875587
-11.240945,50,193.926578
-16.742184,50,193.980843
-21.365703,50,194.033228
-16.949745,50,194.092033
-15.82556,50,194.147427
-13.083454,50,194.203846
-14.849346,50,194.254663
-19.829494,50,194.310079
-16.677237,50,194.357826
-19.642286,50,195.452813
-17.656601,50,195.501219
-22.847475,50,195.561552
-15.468451,50,195.621701
-24.007944,50,195.679291
-16.386264,50,195.754522
-17.037369,50,195.818773
-14.743702,50,195.885061
-19.018481,50,195.950719
-21.177153,50,196.012085
-17.898705,50,196.074744
-16.648062,50,196.133061
-17.882113,50,196.186865
-14.208146,50,196.240183
-15.042377,50,196.306841
-15.317099,50,196.363533
-12.31831,50,196.423254
-16.191251,50,196.47462
-18.270609,50,196.545599
-22.198043,50,196.605471
-17.749393,50,196.659724
-20.625175,50,196.718072
-14.936749,50,196.773603
-12.987856,50,196.83225
-13.823048,50,196.89408
-19.827688,50,196.962459
-17.388671,50,197.012909
-14.552694,50,197.066195
-17.481431,50,197.125958
-19.300599,50,197.178549
-14.342142,50,197.233895
-13.49484,50,197.287673
-17.453713,50,197.341731
-16.498197,50,197.397425
-19.53672,50,197.453524
-17.523653,50,197.522876
-16.055189,50,197.585763
-21.985118,50,197.642686
-14.505207,50,197.69979
-18.373592,50,197.759212
-19.849644,50,197.824777
-13.156283,50,199.016696
-16.289022,50,199.095
-14.620525,50,199.157382
-13.502729,50,199.212716
-16.175371,50,199.271135
-20.743157,50,199.324968
-19.843669,50,199.381678
-21.167919,50,199.437893
-14.134596,50,199.492426
-21.277414,50,199.54685
-15.233628,50,199.607689
-17.202661,50,199.67785
-19.245266,50,199.742965
-19.858521,50,199.806619
-21.095281,50,199.871397
-15.836884,50,199.937166
-12.083699,50,200.00094
-17.133553,50,200.067253
-18.617794,50,200.132507
-12.394641,50,200.186365
-19.237946,50,200.251391
-23.082708,50,200.31871
-13.63021,50,200.386075
-14.674967,50,200.451007
-25.191155,50,200.514982
-13.99747,50,200.577898
-19.078021,50,200.6428
-12.248299,50,200.706848
-20.1643,50,200.771726
-19.732622,50,200.836045
-11.665984,50,200.901806
-19.987739,50,200.954312
-13.695795,50,201.02007
-17.581718,50,201.076415
-21.796213,50,201.133351
-13.960513,50,201.193482
-17.903312,50,201.259181
-11.571806,50,201.310553
-24.014245,50,201.367332
-16.052981,50,201.436554
-17.124936,50,201.49454
-22.802461,50,202.625705
-14.595207,50,202.684093
-18.594515,50,202.744409
-23.737745,50,202.797249
-14.703277,50,202.862176
-18.315978,50,202.91946
-20.149105,50,202.975983
-18.102101,50,203.025846
-22.052606,50,203.074901
-16.467863,50,203.124902
-16.337943,50,203.174145
-11.927365,50,203.233423
-13.403677,50,203.290575
-23.000249,50,203.345849
-19.80077,50,203.410002
-16.513524,50,203.471249
-18.881474,50,203.53192
-14.128319,50,203.593901
-15.608661,50,203.653708
-16.984552,50,203.706148
-14.771571,50,203.760127
-15.010013,50,203.812962
-17.562155,50,203.870945
-13.018987,50,203.931348
-21.969291,50,203.987113
-15.303457,50,204.045347
-19.323592,50,204.097529
-19.385818,50,204.147846
-20.798854,50,204.200806
-21.936685,50,204.249624
-13.853577,50,204.307193
-12.785045,50,204.368146
-15.428696,50,204.423497
-14.830692,50,204.474361
-16.648165,50,204.53523
-18.045636,50,204.592059
-17.560535,50,204.652388
-12.728169,50,204.717206
-15.613091,50,204.774189
-13.974243,50,204.83314
-13.794006,50,204.884664
-23.665452,50,206.023892
-17.972839,50,206.072397
-15.526757,50,206.123465
-12.592793,50,206.175715
-22.3706,50,206.226606
-16.14403,50,206.284165
-21.116408,50,206.342682
-20.267857,50,206.39979
-20.111849,50,206.464848
-14.772642,50,206.526071
-20.875489,50,206.582017
-20.967255,50,206.632961
-17.386825,50,206.686963
-15.223567,50,206.747022
-14.452862,50,206.807283
-18.245142,50,206.864334
-16.371737,50,206.926887
-21.413476,50,206.991436
-21.552359,50,207.051754
-16.142811,50,207.111197
-18.074292,50,207.161542
-14.279933,50,207.214042
-12.093339,50,207.268935
-16.032181,50,207.325622
-18.380414,50,207.391677
-17.798957,50,207.452905
-18.301085,50,207.524682
-14.561706,50,207.609975
-22.055182,50,207.671805
-19.439763,50,207.737911
-17.504899,50,207.803043
-17.431379,50,207.86042
-18.69189,50,207.924922
-22.409036,50,207.995604
-21.269274,50,208.058129
-10.98307,50,208.123019
-19.633693,50,208.186526
-21.278791,50,208.258444
-19.518088,50,208.315582
-14.336559,50,208.374417
-18.494407,50,208.443079
-12.893374,50,209.662789
-20.827863,50,209.728883
-19.630001,50,209.792863
-19.141559,50,209.858373
-19.641387,50,209.922252
-19.137416,50,209.984228
-17.92379,50,210.047938
-13.962409,50,210.112755
-13.470221,50,210.168541
-14.279896,50,210.224532
-13.449122,50,210.285538
-13.745805,50,210.349216
-18.843985,50,210.417801
-16.794048,50,210.476234
-18.072332,50,210.543281
-14.517954,50,210.601681
-16.292521,50,210.661775
-13.007461,50,210.721715
-19.734303,50,210.786312
-12.543547,50,210.848773
-15.392056,50,210.911176
-15.019521,50,210.96592
-17.503475,50,211.029314
-13.933369,50,211.093933
-23.508566,50,211.158397
-18.112919,50,211.223102
-12.292685,50,211.292972
-18.431265,50,211.353821
-15.548411,50,211.418075
-14.357275,50,211.485268
-19.751801,50,211.555359
-11.726596,50,211.634473
-19.099485,50,211.697004
-13.463695,50,211.754443
-20.142107,50,211.81821
-16.237954,50,211.888448
-17.869741,50,211.952636
-14.017651,50,212.0183
-16.965517,50,212.083399
-16.860491,50,212.139601
-13.05291,50,212.201101
-12.283045,50,213.463071
-11.07651,50,213.532239
-18.434692,50,213.594971
-19.284362,50,213.64537
-10.66685,50,213.713708
-16.833981,50,213.77626
-19.015151,50,213.838117
-15.483922,50,213.907353
-15.022205,50,213.960947
-16.854719,50,214.024207
-12.300153,50,214.075491
-16.590547,50,214.13135
-16.056028,50,214.194633
-15.829486,50,214.251729
-11.377382,50,214.30871
-14.570635,50,214.367909
-15.046241,50,214.418725
-15.00731,50,214.468237
-11.529657,50,214.528393
-19.405527,50,214.582159
-15.469458,50,214.636711
-21.403282,50,214.688008
-16.880975,50,214.744344
-15.029855,50,214.804959
-16.856605,50,214.85975
-20.256484,50,214.911505
-17.812103,50,214.961314
-13.766506,50,215.010863
-19.534733,50,215.071104
-13.246158,50,215.125567
-14.317119,50,215.17459
-18.160327,50,215.222751
-18.239578,50,215.272179
-20.525552,50,215.321351
-19.490828,50,215.371829
-17.924414,50,215.420657
-17.589498,50,215.468391
-19.846035,50,215.515932
-15.371926,50,215.568538
-9.618577,50,215.61684
-11.086811,50,215.668401
-22.075811,50,216.841853
-17.904511,50,216.908377
-19.394199,50,216.964819
-19.214804,50,217.018084
-12.323796,50,217.088162
-14.981355,50,217.152376
-15.266184,50,217.216446
-12.309615,50,217.281918
-16.740035,50,217.334102
-19.258707,50,217.394301
-12.66066,50,217.445477
-17.317889,50,217.501879
-12.936648,50,217.560483
-21.941695,50,217.628649
-12.826354,50,217.692537
-12.816108,50,217.757069
-14.677557,50,217.817394
-12.566191,50,217.88364
-13.534897,50,217.939821
-16.381504,50,217.998678
-15.86378,50,218.066516
-11.412358,50,218.129787
-19.160022,50,218.181914
-16.672025,50,218.245739
-17.576166,50,218.301595
-17.456171,50,218.358864
-14.70536,50,218.414998
-19.85406,50,218.478675
-17.387169,50,218.540276
-13.591659,50,218.602413
-15.370633,50,218.664851
-17.849449,50,218.717207
-16.805023,50,218.780241
-10.164236,50,218.845784
-15.498448,50,218.910932
-16.33004,50,218.965842
-10.964284,50,219.024702
-19.400164,50,219.081347
-15.900383,50,219.134283
-20.753059,50,219.190798
-16.082538,50,219.244071
-11.933356,50,220.377924
-18.672303,50,220.431216
-10.49284,50,220.480045
-21.241808,50,220.541407
-10.808843,50,220.600293
-12.378002,50,220.651242
-10.149485,50,220.709599
-21.107436,50,220.773419
-15.597939,50,220.828847
-11.322908,50,220.875146
-16.678484,50,220.927203
-17.325716,50,220.979037
-10.459435,50,221.029197
-18.80975,50,221.080742
-14.846996,50,221.133172
-15.086534,50,221.189471
-19.160983,50,221.248576
-19.930337,50,221.305685
-12.46594,50,221.358741
-13.596075,50,221.41224
-11.096969,50,221.470992
-20.637002,50,221.528242
-13.514184,50,221.593969
-13.882954,50,221.657367
-16.475562,50,221.709579
-17.573741,50,221.77053
-17.833501,50,221.829204
-14.088034,50,221.877768
-13.884523,50,221.927589
-13.638324,50,221.985835
-14.41115,50,222.050672
-12.390036,50,222.109405
-15.906692,50,222.166095
-20.275966,50,222.223155
-14.135389,50,222.27994
-12.900579,50,222.34589
-16.859469,50,222.392535
-20.682452,50,222.449063
-13.213113,50,222.500633
-13.069634,50,222.560284
-18.622089,50,222.622653
-18.132119,50,223.772231
-10.363207,50,223.825428
-19.692142,50,223.882239
-10.810704,50,223.941123
-15.514843,50,224.001557
-13.099167,50,224.053154
-20.418378,50,224.109088
-18.52987,50,224.160694
-22.618859,50,224.213613
-12.769134,50,224.261049
-17.053999,50,224.309554
-14.6014,50,224.367331
-16.953914,50,224.42672
-11.261283,50,224.488755
-15.965652,50,224.548216
-10.831903,50,224.601868
-10.880374,50,224.659162
-11.011632,50,224.711796
-15.711588,50,224.772027
-13.114046,50,224.834501
-12.758338,50,224.884589
-17.17118,50,224.94596
-17.2407,50,225.001692
-16.581853,50,225.05001
-17.489668,50,225.098565
-11.239846,50,225.146812
-15.650563,50,225.196771
-14.458375,50,225.249103
-15.657511,50,225.30983
-12.257088,50,225.374184
-12.034099,50,225.42751
-19.01275,50,225.485421
-14.202234,50,225.548861
-11.496054,50,225.598502
-15.571658,50,225.659359
-13.716907,50,225.728847
-11.642141,50,225.792634
-11.227414,50,225.843095
-15.688085,50,225.902753
-13.671022,50,225.957834
-12.192856,50,226.024817
-18.127758,50,227.289274
-16.077268,50,227.357762
-16.822804,50,227.423662
-19.941036,50,227.483192
-12.334369,50,227.535381
-16.722488,50,227.601407
-10.558347,50,227.656721
-10.365404,50,227.712264
-11.739294,50,227.766669
-16.72078,50,227.827
-17.250204,50,227.877935
-14.201375,50,227.937916
-11.093601,50,227.989965
-19.667263,50,228.043877
-18.814734,50,228.096244
-14.298531,50,228.148782
-12.363215,50,228.202003
-16.983512,50,228.261561
-13.638295,50,228.323248
-14.696306,50,228.3725
-12.482569,50,228.422656
-18.685337,50,228.47472
-14.982205,50,228.526554
-11.704115,50,228.589288
-10.398735,50,228.654376
-14.663983,50,228.715836
-9.760433,50,228.776488
-12.140346,50,228.829923
-10.545647,50,228.888806
-12.633745,50,228.941404
-13.117636,50,228.996065
-12.04781,50,229.043748
-16.851261,50,229.092509
-16.197509,50,229.140737
-14.411498,50,229.189646
-11.027169,50,229.247979
-16.106516,50,229.307847
-13.094044,50,229.364702
-14.374902,50,229.417387
-17.028871,50,229.469437
-17.905579,50,229.519314
-16.366429,50,230.698812
-9.948739,50,230.767004
-21.467947,50,230.831304
-17.758011,50,230.89682
-19.932397,50,230.945859
-14.45256,50,231.015493
-13.355243,50,231.070133
-10.808663,50,231.130521
-12.748009,50,231.198284
-10.548575,50,231.263397
-18.226456,50,231.327441
-10.798055,50,231.393373
-10.452281,50,231.459125
-14.993686,50,231.52109
-15.934789,50,231.577806
-13.06745,50,231.636255
-13.941106,50,231.703038
-10.896752,50,231.76363
-15.037008,50,231.816161
-10.683029,50,231.886401
-12.276167,50,231.952404
-14.052702,50,232.012928
-13.086516,50,232.071527
-16.331574,50,232.136785
-15.966706,50,232.204252
-14.351418,50,232.269688
-19.108664,50,232.318958
-15.713393,50,232.384173
-13.896372,50,232.450521
-11.627376,50,232.508663
-16.522839,50,232.563382
-16.62538,50,232.617718
-16.635693,50,232.671446
-17.188008,50,232.723609
-17.174074,50,232.777445
-15.959936,50,232.825114
-12.712407,50,232.876928
-12.596138,50,232.934262
-10.98608,50,233.001301
-19.685393,50,233.061909
-15.898467,50,233.125854
-15.405873,50,234.259165
-12.958871,50,234.317793
-10.707916,50,234.370683
-12.633577,50,234.422884
-14.679984,50,234.487754
-14.238511,50,234.544882
-15.823883,50,234.612289
-15.898125,50,234.673847
-11.251573,50,234.741261
-10.907502,50,234.806391
-13.577408,50,234.863632
-18.403664,50,234.92959
-13.476359,50,234.990612
-10.542613,50,235.060269
-16.010637,50,235.124121
-13.323926,50,235.18501
-15.866128,50,235.252095
-12.577498,50,235.317119
-18.827478,50,235.38097
-13.076796,50,235.438454
-12.396168,50,235.507593
-9.406564,50,235.569466
-10.518894,50,235.634083
-15.069506,50,235.699443
-14.074725,50,235.764092
-19.961747,50,235.815364
-11.669768,50,235.876019
-13.131676,50,235.943736
-14.871131,50,236.004296
-17.939187,50,236.05929
-15.055038,50,236.129256
-15.656232,50,236.193709
-14.653648,50,236.258576
-19.182558,50,236.323307
-11.514532,50,236.373977
-14.2279,50,236.443379
-12.147694,50,236.503985
-15.09283,50,236.557956
-16.953262,50,236.625997
-17.793197,50,236.687839
-12.747492,50,236.7542
-14.121176,50,237.928955
-10.626085,50,237.987745
-12.264867,50,238.038426
-17.967057,50,238.106319
-16.32462,50,238.167571
-15.101827,50,238.224357
-11.556226,50,238.290909
-9.286935,50,238.353233
-10.264996,50,238.403534
-11.789325,50,238.466912
-10.019412,50,238.533904
-18.23666,50,238.59779
-12.597464,50,238.664184
-16.636386,50,238.728358
-12.174495,50,238.781895
-10.850309,50,238.850595
-12.659663,50,238.914301
-19.538048,50,238.973589
-21.175988,50,239.034231
-15.243316,50,239.100534
-17.080848,50,239.165816
-12.402452,50,239.227506
-14.409519,50,239.283589
-14.259421,50,239.336277
-9.217945,50,239.399013
-14.619943,50,239.465134
-10.493445,50,239.524399
-13.692713,50,239.585625
-10.884309,50,239.650093
-11.17953,50,239.711525
-10.770703,50,239.768045
-14.097851,50,239.835259
-13.201601,50,239.899231
-13.923553,50,239.965171
-9.951832,50,240.029808
-13.653644,50,240.081626
-15.453761,50,240.135862
-11.089194,50,240.190215
-19.595225,50,240.249289
-17.69932,50,240.299687
-20.204364,50,240.357476
-9.369345,50,241.594583
-12.182201,50,241.643439
-11.343417,50,241.701057
-18.085478,50,241.75163
-12.547162,50,241.808314
-10.744739,50,241.863692
-10.442196,50,241.923117
-13.514692,50,241.987372
-10.541301,50,242.056726
-16.861486,50,242.119083
-12.567742,50,242.176183
-15.710758,50,242.240747
-15.032326,50,242.300269
-13.256274,50,242.356605
-13.746379,50,242.418181
-16.293007,50,242.471981
-11.554177,50,242.533517
-18.181778,50,242.5905
-19.517829,50,242.639824
-15.383769,50,242.691284
-11.432331,50,242.7389
-11.422762,50,242.793268
-11.392154,50,242.854012
-10.007674,50,242.914888
-14.21401,50,242.96882
-8.167617,50,243.020237
-9.191786,50,243.070643
-9.164188,50,243.129227
-12.368806,50,243.183811
-16.356381,50,243.235609
-9.069975,50,243.289674
-12.34434,50,243.351337
-16.798307,50,243.405766
-14.721301,50,243.455941
-14.345358,50,243.50543
-12.652365,50,243.555606
-14.881482,50,243.617567
-15.553,50,243.683696
-11.194855,50,243.74447
-15.277721,50,243.801995
-10.00421,50,243.864281
-9.405178,50,244.979277
-14.07635,50,245.03545
-10.629784,50,245.087565
-17.475073,50,245.142676
-11.381736,50,245.199747
-16.308384,50,245.255972
-16.136012,50,245.318224
-14.293243,50,245.380523
-11.506286,50,245.433004
-21.00647,50,245.485818
-17.284661,50,245.534409
-15.594983,50,245.587623
-8.19286,50,245.636864
-16.526532,50,245.687634
-10.762772,50,245.751071
-13.944926,50,245.809183
-16.626964,50,245.863373
-10.151043,50,245.925221
-13.655863,50,245.982724
-18.41913,50,246.039747
-20.288691,50,246.100791
-17.461387,50,246.155706
-16.665503,50,246.213648
-10.19649,50,246.279161
-12.569024,50,246.34127
-11.54039,50,246.403432
-8.939012,50,246.46774
-17.946246,50,246.520635
-15.894434,50,246.58253
-11.074914,50,246.638322
-12.244617,50,246.7
-9.593033,50,246.754046
-15.808913,50,246.816927
-15.696987,50,246.874962
-17.42455,50,246.932388
-17.35857,50,247.001853
-8.464101,50,247.064733
-9.43731,50,247.119361
-10.939099,50,247.188759
-15.194441,50,247.254071
-15.899704,50,247.316052
-11.752959,50,248.52436
-11.733409,50,248.580504
-11.666454,50,248.638882
-11.657659,50,248.705287
-15.682462,50,248.770134
-11.972866,50,248.830879
-17.668765,50,248.894183
-14.366551,50,248.959848
-10.251204,50,249.018294
-15.496565,50,249.084975
-11.070023,50,249.146786
-9.060246,50,249.208928
-19.481457,50,249.272583
-12.994337,50,249.328476
-10.813053,50,249.398118
-14.99993,50,249.463553
-14.207532,50,249.530308
-15.733539,50,249.594415
-13.914611,50,249.645902
-16.533707,50,249.710456
-10.36318,50,249.763427
-13.389217,50,249.824404
-19.454318,50,249.872554
-14.044268,50,249.932556
-15.881834,50,249.995161
-12.837612,50,250.054295
-11.328686,50,250.110772
-13.356542,50,250.162869
-18.849383,50,250.22042
-15.474647,50,250.282977
-12.77292,50,250.336066
-11.741557,50,250.388223
-15.23403,50,250.452744
-11.112038,50,250.518108
-10.134517,50,250.572131
-10.796454,50,250.634946
-13.132684,50,250.701248
-19.898053,50,250.755917
-9.148353,50,250.81639
-17.854166,50,250.872461
-11.675877,50,250.928179
-8.909316,50,252.063484
-9.294807,50,252.113896
-15.377754,50,252.16901
-11.774976,50,252.233762
-13.27558,50,252.304131
-7.598258,50,252.357111
-9.178707,50,252.417065
-14.746827,50,252.473901
-14.729119,50,252.537289
-20.437354,50,252.593811
-18.043961,50,252.647384
-10.117746,50,252.710342
-16.218757,50,252.7766
-20.262178,50,252.831693
-15.890527,50,252.894613
-9.553396,50,252.959712
-19.516383,50,253.023515
-11.303526,50,253.092911
-18.009143,50,253.158191
-8.750653,50,253.210436
-7.170579,50,253.267821
-12.994321,50,253.333616
-13.599076,50,253.385664
-13.39774,50,253.438896
-8.919186,50,253.505216
-15.159623,50,253.574835
-16.832441,50,253.628035
-7.818867,50,253.694789
-9.777695,50,253.759345
-18.530982,50,253.825632
-17.946209,50,253.878878
-8.546839,50,253.947358
-15.376917,50,254.00582
-9.517656,50,254.059646
-14.30209,50,254.115399
-10.448292,50,254.166454
-14.016014,50,254.227104
-8.855965,50,254.285539
-8.440831,50,254.34099
-17.394694,50,254.392932
-8.371108,50,254.448304
-19.755726,50,255.582854
-12.408762,50,255.634424
-11.753954,50,255.691557
-10.67656,50,255.746264
-9.844328,50,255.803192
-14.943878,50,255.865923
-15.068508,50,255.922424
-19.075917,50,255.977322
-8.962051,50,256.030166
-13.207893,50,256.088867
-17.183072,50,256.152638
-9.383949,50,256.202452
-16.321241,50,256.262576
-13.260048,50,256.312936
-17.845873,50,256.365032
-19.719658,50,256.41967
-9.891992,50,256.47687
-11.303283,50,256.544567
-12.617102,50,256.607681
-12.112897,50,256.660778
-17.593184,50,256.715632
-12.848711,50,256.783402
-13.687358,50,256.841065
-11.087439,50,256.899231
-8.175894,50,256.971081
-11.684293,50,257.036178
-13.663293,50,257.100991
-9.752059,50,257.165372
-12.775205,50,257.231733
-10.656681,50,257.292821
-14.94733,50,257.359925
-15.725829,50,257.426199
-7.871821,50,257.48685
-16.097216,50,257.543388
-16.145246,50,257.599878
-19.14995,50,257.661971
-9.476314,50,257.71706
-11.224355,50,257.771679
-19.29272,50,257.830922
-10.307889,50,257.887821
-12.982552,50,259.014543
-7.605511,50,259.077087
-9.434038,50,259.139353
-14.238904,50,259.196993
-10.968224,50,259.26147
-9.17128,50,259.312951
-11.583586,50,259.374978
-8.736231,50,259.436443
-17.994784,50,259.500984
-10.796427,50,259.560441
-9.379837,50,259.616153
-9.334684,50,259.678016
-17.732124,50,259.735662
-10.49871,50,259.796778
-11.957971,50,259.860459
-13.955749,50,259.921579
-9.761831,50,259.974938
-7.858662,50,260.025395
-11.066534,50,260.085348
-8.974532,50,260.145705
-14.225255,50,260.197202
-13.315173,50,260.254286
-14.057867,50,260.309274
-13.776698,50,260.362257
-13.348003,50,260.421541
-14.964722,50,260.478376
-19.645839,50,260.546122
-11.975111,50,260.610283
-9.905401,50,260.672025
-12.578291,50,260.72279
-11.575979,50,260.785176
-12.432391,50,260.850751
-7.778615,50,260.920124
-16.64932,50,260.985417
-9.5879,50,261.042272
-7.983036,50,261.098483
-15.456207,50,261.163833
-14.921297,50,261.229445
-8.749185,50,261.2948
-18.217604,50,261.346393
-13.775695,50,261.398334
-15.696129,50,262.569731
-12.553524,50,262.637161
-9.395034,50,262.688289
-14.487047,50,262.738696
-10.717976,50,262.788202
-19.286773,50,262.852901
-10.655101,50,262.914809
-13.325403,50,262.974504
-14.304152,50,263.026886
-16.57251,50,263.088688
-10.703801,50,263.143949
-15.175075,50,263.204025
-18.166888,50,263.265887
-7.994754,50,263.331044
-7.629947,50,263.388043
-17.319481,50,263.43947
-16.296697,50,263.495241
-18.670058,50,263.560808
-13.250448,50,263.629178
-10.236008,50,263.691898
-14.95386,50,263.743585
-7.623056,50,263.803392
-10.041598,50,263.873817
-16.85141,50,263.941624
-12.015137,50,263.999249
-13.661107,50,264.050911
-19.466704,50,264.10389
-10.197631,50,264.169146
-7.770566,50,264.244327
-9.598041,50,264.302637
-5.895016,50,264.360527
-11.909313,50,264.434002
-11.441248,50,264.492642
-11.075078,50,264.549306
-12.543775,50,264.612333
-14.304309,50,264.674803
-15.273319,50,264.738238
-10.247491,50,264.788082
-16.433663,50,264.851849
-8.798707,50,264.922402
-18.117437,50,264.981593
-18.800757,50,266.143195
-7.734028,50,266.209871
-10.458122,50,266.26892
-16.138973,50,266.328493
-7.253475,50,266.385408
-12.839951,50,266.444146
-13.005581,50,266.50304
-18.640378,50,266.559344
-9.0102,50,266.611533
-11.00556,50,266.663057
-11.635383,50,266.715478
-9.755488,50,266.767622
-14.783306,50,266.822663
-16.250038,50,266.887144
-12.536032,50,266.947994
-13.645458,50,266.998723
-14.454131,50,267.049542
-8.701963,50,267.104318
-16.674561,50,267.165322
